score,wt,prob,2,3,4,5,6,7,8,9,10
"(0, 13, 11, 8, 7, 4)",6048.0,0.00010830945558739256,0.11147854203409764,0.016111845972957083,0.0022360796170319973,0.0002729486856470983,2.624506592760561e-05,0.0,0.0,0.0,0.0
"(0, 13, 11, 8, 7, 5)",18716.0,0.00033517191977077364,0.11388948255800142,0.01599344589299708,0.0023051323542881566,0.0002849611740400369,2.713915943238448e-05,0.0,0.0,0.0,0.0
"(0, 13, 11, 8, 7, 6)",30892.0,0.0005532234957020057,0.11282316888946443,0.014811457838778828,0.0020748167193848934,0.00025793907705082107,1.9525268780739453e-05,0.0,0.0,0.0,0.0
"(0, 13, 11, 9, 5, 4)",6036.0,0.0001080945558739255,0.10595685148369047,0.016125469405787497,0.0026980971314967336,0.0005785393459349722,0.00014200511218403862,2.3667518697339768e-05,0.0,0.0,0.0
"(0, 13, 11, 9, 6, 4)",5896.0,0.00010558739255014326,0.10425146992311173,0.015208050655811853,0.0026975512050138916,0.0005492020417393553,7.538067239559776e-05,0.0,0.0,0.0,0.0
"(0, 13, 11, 9, 6, 5)",18352.0,0.0003286532951289398,0.10711517969582485,0.013846507798120704,0.0018137377008344755,0.00022141957625828587,2.0758085274214305e-05,2.594760659276788e-06,0.0,0.0,0.0
"(0, 13, 11, 9, 7, 4)",5952.0,0.00010659025787965615,0.12709080047789728,0.022420101553166077,0.004320276497695852,0.000869388974227684,0.0001760112647209421,2.4001536098310292e-05,0.0,0.0,0.0
"(0, 13, 11, 9, 7, 5)",18432.0,0.0003300859598853868,0.12647087191358025,0.018831983024691353,0.0028495990410052924,0.0003651344797178129,4.478064373897707e-05,7.750496031746031e-06,0.0,0.0,0.0
"(0, 13, 11, 9, 7, 6)",37540.0,0.0006722779369627508,0.12780441603030832,0.01756348783519801,0.002488773879290664,0.0003526397239769641,5.158518744027535e-05,1.0147905725955805e-05,0.0,0.0,0.0
"(0, 13, 11, 9, 8, 4)",5872.0,0.00010515759312320917,0.13177414471692397,0.02130638813200121,0.0035681847670948476,0.0006001038017386792,8.109510834306474e-05,0.0,0.0,0.0,0.0
"(0, 13, 11, 9, 8, 5)",18472.0,0.00033080229226361033,0.13533997401472495,0.020240845002646633,0.0029362329600527964,0.00039012284573133416,4.124646827115428e-05,0.0,0.0,0.0,0.0
"(0, 13, 11, 9, 8, 6)",36760.0,0.0006583094555873925,0.13970499335026,0.01930842703421594,0.0023420902637442368,0.00020381021469160747,9.499628650880011e-06,0.0,0.0,0.0,0.0
"(0, 13, 11, 9, 8, 7)",55372.0,0.000991618911174785,0.14568133111801387,0.020295054861261593,0.002733029930891666,0.0003594734144470471,4.35725350844906e-05,3.43993698035452e-06,0.0,0.0,0.0
"(0, 13, 11, 10, 5, 4)",6560.0,0.00011747851002865329,0.11653116531165317,0.01720867208672086,0.00238095238095238,0.0003242353852109949,4.3554006968641115e-05,0.0,0.0,0.0,0.0
"(0, 13, 11, 10, 6, 4)",6744.0,0.00012077363896848137,0.10854092526690393,0.015783577171477527,0.002217138338134778,0.0002541942043721403,2.8243800485793367e-05,0.0,0.0,0.0,0.0
"(0, 13, 11, 10, 6, 5)",19760.0,0.0003538681948424069,0.1279352226720648,0.018370445344129554,0.0024990360516676316,0.0003486279802069274,5.14105777263672e-05,7.229612492770387e-06,0.0,0.0,0.0
"(0, 13, 11, 10, 7, 4)",6328.0,0.00011332378223495702,0.13393735075151006,0.022176569742941427,0.0038603937150081253,0.000662211787369815,9.030160736861115e-05,0.0,0.0,0.0,0.0
"(0, 13, 11, 10, 7, 5)",19908.0,0.0003565186246418338,0.14196414618355555,0.022922108365146326,0.0036501239032884604,0.0005724746532462019,9.727285194434078e-05,1.6743687629763577e-05,0.0,0.0,0.0
"(0, 13, 11, 10, 7, 6)",39676.0,0.0007105300859598854,0.14329401485364784,0.021247101522330874,0.0031829245459651734,0.0004576754249100248,6.321041707673422e-05,6.000988962981099e-06,0.0,0.0,0.0
"(0, 13, 11, 10, 8, 4)",6672.0,0.00011948424068767908,0.15054622968292036,0.02439714894750866,0.003975391115678884,0.0005471813025769859,5.233908111605953e-05,0.0,0.0,0.0,0.0
"(0, 13, 11, 10, 8, 5)",20324.0,0.0003639684813753582,0.1536880316648079,0.024388243784032006,0.003741764369593539,0.0005154590866064981,4.9983911428508944e-05,0.0,0.0,0.0,0.0
"(0, 13, 11, 10, 8, 6)",40036.0,0.0007169770773638968,0.15661460241338349,0.024788801190040066,0.0037394916004167686,0.000536025513545745,7.532902927048194e-05,9.515245802587195e-06,0.0,0.0,0.0
"(0, 13, 11, 10, 8, 7)",67496.0,0.0012087392550143266,0.1665547258767596,0.02633242463750938,0.004031984964188355,0.0006039158581531458,8.795347778398623e-05,9.171619341110867e-06,0.0,0.0,0.0
"(0, 13, 11, 10, 9, 4)",6992.0,0.00012521489971346704,0.1595474192728197,0.02766653953724893,0.0045766590389016,0.0006901311249137336,7.718571791798336e-05,0.0,0.0,0.0,0.0
"(0, 13, 11, 10, 9, 5)",19932.0,0.0003569484240687679,0.15887350324436414,0.027030793587084975,0.004376785833739475,0.0006434575970999808,9.078485899677954e-05,9.556300947029424e-06,0.0,0.0,0.0
"(0, 13, 11, 10, 9, 6)",40232.0,0.000720487106017192,0.17077616491018746,0.028968096153421264,0.004884763609162097,0.0008190589817155731,0.0001278300144874016,1.7754168678805783e-05,0.0,0.0,0.0
"(0, 13, 11, 10, 9, 7)",66556.0,0.0011919054441260745,0.18131431509639317,0.030737691234115294,0.004960377083100806,0.0007841588465424027,0.00012401538935585447,2.14642020038979e-05,5.008313800909509e-06,0.0,0.0
"(0, 13, 11, 10, 9, 8)",68596.0,0.0012284383954154728,0.18654148929966738,0.03256911643698045,0.005422362542311225,0.000925131457524016,0.0001957631848587589,5.622985097006906e-05,1.4578109510758644e-05,0.0,0.0
"(0, 13, 12, 7, 5, 4)",5628.0,0.00010078796561604585,0.11111111111111113,0.01871594408907842,0.0028175449284191284,0.00028767725995870985,1.692219176227705e-05,0.0,0.0,0.0,0.0
"(0, 13, 12, 7, 6, 4)",6048.0,0.00010830945558739256,0.11118459729570847,0.018720605526161088,0.0033068783068783067,0.0005826404635928444,7.873519778281683e-05,0.0,0.0,0.0,0.0
"(0, 13, 12, 7, 6, 5)",11840.0,0.00021203438395415473,0.09677177177177182,0.013457207207207205,0.002103442728442728,0.0003887816387816387,7.239382239382239e-05,8.043758043758043e-06,0.0,0.0,0.0
"(0, 13, 12, 8, 5, 4)",5816.0,0.00010415472779369627,0.1048448723826991,0.01795812318508329,0.0032340996921464585,0.0006331739481670706,0.00014191829872710202,2.4562782471998426e-05,0.0,0.0,0.0
"(0, 13, 12, 8, 6, 4)",5600.0,0.0001002865329512894,0.12103174603174605,0.02212301587301586,0.0044302721088435365,0.0008446712018140587,0.00012471655328798184,0.0,0.0,0.0,0.0
"(0, 13, 12, 8, 6, 5)",18368.0,0.0003289398280802292,0.11541811846689891,0.017451848625629103,0.0025536129085780663,0.0003335683867042751,3.975167302693435e-05,2.5925004148000664e-06,0.0,0.0,0.0
"(0, 13, 12, 8, 7, 4)",6052.0,0.0001083810888252149,0.14562679004185944,0.029209811265330107,0.005830422056463033,0.0011277919407463356,0.00023080393205971526,4.7209895194032666e-05,0.0,0.0,0.0
"(0, 13, 12, 8, 7, 5)",18908.0,0.00033861031518624645,0.13186658204640012,0.021407752156641518,0.003349552217756153,0.00040799057088458386,3.5258444397433186e-05,2.5184603141023702e-06,0.0,0.0,0.0
"(0, 13, 12, 8, 7, 6)",31048.0,0.0005560171919770774,0.13344212545449335,0.02028758338343496,0.0032852357639783576,0.000511241170864979,7.157376392109708e-05,4.601170537784812e-06,0.0,0.0,0.0
"(0, 13, 12, 9, 5, 4)",6204.0,0.00011110315186246418,0.11698545741098938,0.018697614442295292,0.002747843173375087,0.0003633088739471717,3.581918475535497e-05,0.0,0.0,0.0,0.0
"(0, 13, 12, 9, 6, 4)",6448.0,0.0001154727793696275,0.12620623104494078,0.022246346843121042,0.004194730001181613,0.0007729725471660954,0.00010339123242349049,0.0,0.0,0.0,0.0
"(0, 13, 12, 9, 6, 5)",19060.0,0.0003413323782234957,0.12778360732190744,0.02042672263029031,0.0033353320341777863,0.0005013407951498192,6.828894551874614e-05,7.49512816669165e-06,0.0,0.0,0.0
"(0, 13, 12, 9, 7, 4)",6372.0,0.00011411174785100286,0.15170537769407832,0.028893771360814686,0.005410576032044958,0.0008569236441176176,8.469594156976454e-05,0.0,0.0,0.0,0.0
"(0, 13, 12, 9, 7, 5)",18468.0,0.000330730659025788,0.14730585035978147,0.026279690997039914,0.004824303557247028,0.00077697673539129,8.938670407156436e-05,0.0,0.0,0.0,0.0
"(0, 13, 12, 9, 7, 6)",36316.0,0.0006503581661891117,0.14334667303055895,0.022974262951132647,0.0037685081742797337,0.0005594630553326443,6.381375474887976e-05,2.622483071871771e-06,0.0,0.0,0.0
"(0, 13, 12, 9, 8, 4)",6308.0,0.00011296561604584528,0.16205171563446769,0.03005002466004369,0.005284295075036987,0.0007448339724814041,6.542460569093416e-05,0.0,0.0,0.0,0.0
"(0, 13, 12, 9, 8, 5)",18452.0,0.00033044412607449855,0.15080569405303842,0.02506804441554062,0.004154924488763641,0.0005987220381323999,5.677536568496897e-05,2.5806984402258626e-06,0.0,0.0,0.0
"(0, 13, 12, 9, 8, 6)",37328.0,0.0006684813753581662,0.16047530599609466,0.027724198695051668,0.005028779621578592,0.0008700222480762557,0.00013607386089169196,1.6584001796174963e-05,0.0,0.0,0.0
"(0, 13, 12, 9, 8, 7)",55436.0,0.0009927650429799428,0.16942059311638646,0.029004417506473913,0.004887661103838315,0.0007685109784828374,0.00010708759536236261,1.116688828644958e-05,0.0,0.0,0.0
"(0, 13, 12, 10, 5, 4)",6188.0,0.00011081661891117478,0.1361775479422538,0.022624434389140274,0.0034398374734509176,0.0005745888098829273,0.00012312617354634162,2.308615753993905e-05,0.0,0.0,0.0
"(0, 13, 12, 10, 6, 4)",7140.0,0.00012786532951289398,0.1305322128851541,0.02047930283224401,0.0027210884353741486,0.00021786492374727663,0.0,0.0,0.0,0.0,0.0
"(0, 13, 12, 10, 6, 5)",19948.0,0.00035723495702005733,0.14083283202994454,0.022887284718044684,0.0037955828009968774,0.0005745095979705962,6.5249012511896e-05,0.0,0.0,0.0,0.0
"(0, 13, 12, 10, 7, 4)",6608.0,0.00011833810888252149,0.1577212806026365,0.029072504708097916,0.005123659633344862,0.0007590606864214611,6.725854183481302e-05,0.0,0.0,0.0,0.0
"(0, 13, 12, 10, 7, 5)",20188.0,0.0003615329512893983,0.15870814345155537,0.028625366004006766,0.005307254663307767,0.000970244778447671,0.00014938939052273708,1.4152679102154037e-05,0.0,0.0,0.0
"(0, 13, 12, 10, 7, 6)",41412.0,0.0007416189111747851,0.1616600663253807,0.028215117464610362,0.005027298275632094,0.0008654802917335511,0.00012418760607691348,6.899311448717418e-06,0.0,0.0,0.0
"(0, 13, 12, 10, 8, 4)",7148.0,0.00012800859598853867,0.16731952993844432,0.03136852577255488,0.005709222692994379,0.0009459855570655794,0.00015988488288432327,1.998561036054041e-05,0.0,0.0,0.0
"(0, 13, 12, 10, 8, 5)",19912.0,0.00035659025787965616,0.1705504218561671,0.030506450604883707,0.004955135931431632,0.0006696129637069772,6.536697979044303e-05,2.391474870382062e-06,0.0,0.0,0.0
"(0, 13, 12, 10, 8, 6)",40872.0,0.0007319484240687679,0.1741697657728192,0.03164078641177878,0.005895292154834137,0.0011456595426061068,0.00023146206352313214,5.242848754299136e-05,1.3592570844479242e-05,0.0,0.0
"(0, 13, 12, 10, 8, 7)",69076.0,0.0012370343839541546,0.18046467337103725,0.03194066438898218,0.005466029135610464,0.0009003195927742798,0.0001461468251670347,2.274926995524598e-05,4.82560271777945e-06,0.0,0.0
"(0, 13, 12, 10, 9, 4)",7084.0,0.0001268624641833811,0.17152895413764982,0.03229499968630403,0.0057742464574762715,0.0009859016070196194,0.0001613293538759377,2.0166169234492214e-05,0.0,0.0,0.0
"(0, 13, 12, 10, 9, 5)",20348.0,0.00036439828080229227,0.17689972260446013,0.03325470152676757,0.006168852443670608,0.001179477098486337,0.0002683466414545635,7.254720248626283e-05,1.63816263678658e-05,0.0,0.0
"(0, 13, 12, 10, 9, 6)",40272.0,0.0007212034383954155,0.189709972189114,0.03610173045512735,0.0065778893997010795,0.0010878407779480476,0.00015450492208537493,1.4189227538452805e-05,0.0,0.0,0.0
"(0, 13, 12, 10, 9, 7)",68460.0,0.0012260028653295128,0.1960593371636315,0.03667348329925015,0.006447282389438389,0.001053100176675987,0.00015488131176124158,1.7389368835468744e-05,0.0,0.0,0.0
"(0, 13, 12, 10, 9, 8)",94756.0,0.001696919770773639,0.20574012317015386,0.04032579584523525,0.007413024731189279,0.0012335777036693086,0.00017488526923285658,2.1106842838448222e-05,2.3452047598275804e-06,0.0,0.0
"(0, 13, 12, 11, 5, 4)",6208.0,0.00011117478510028653,0.14454467353951891,0.024931987399770903,0.0037816028473244955,0.00048580428735067917,5.62510227458681e-05,7.670594010800196e-06,0.0,0.0,0.0
"(0, 13, 12, 11, 6, 4)",5788.0,0.00010365329512893983,0.1525762113184366,0.029639867925977125,0.005635633659130547,0.0009762946874211555,0.0001371200403681399,8.227202422088393e-06,0.0,0.0,0.0
"(0, 13, 12, 11, 6, 5)",18732.0,0.00033545845272206303,0.15699812560799103,0.027635418891024263,0.00457836348291185,0.0006931521985974258,9.999017045781942e-05,1.2710614888705855e-05,0.0,0.0,0.0
"(0, 13, 12, 11, 7, 4)",6372.0,0.00011411174785100286,0.16830578224175213,0.03274743670223896,0.005447941888619855,0.0006277463904582549,3.985691367988919e-05,0.0,0.0,0.0,0.0
"(0, 13, 12, 11, 7, 5)",17540.0,0.00031411174785100286,0.1767135436462688,0.03556315722792348,0.006757343758484011,0.0011438706991728645,0.00017194258927440224,1.628929793125916e-05,0.0,0.0,0.0
"(0, 13, 12, 11, 7, 6)",35940.0,0.0006436246418338109,0.1769492363816237,0.03290978791813517,0.00579802316029361,0.0008550405879287344,9.893031595869659e-05,6.624797943662718e-06,0.0,0.0,0.0
"(0, 13, 12, 11, 8, 4)",6700.0,0.00011998567335243553,0.17399668325041454,0.032968490878938654,0.006147832267235251,0.0011466477138118926,0.0002511253257521914,7.107320540156361e-05,1.658374792703151e-05,0.0,0.0
"(0, 13, 12, 11, 8, 5)",18896.0,0.00033839541547277935,0.18230783704958134,0.03616873647567974,0.006781480585460263,0.0010802655806889498,0.00012264290418397106,1.0080238700052417e-05,0.0,0.0,0.0
"(0, 13, 12, 11, 8, 6)",37148.0,0.0006652578796561605,0.19299379060335234,0.03879975593123003,0.007487424818102108,0.0013246029182284146,0.00022988270000222182,5.2556825465192e-05,1.196415539045021e-05,0.0,0.0
"(0, 13, 12, 11, 8, 7)",61380.0,0.0010992120343839543,0.20484414032801102,0.041673002425690574,0.008242175984111469,0.0015381671295649794,0.000261705638049724,3.956616859842665e-05,5.430650591940914e-06,0.0,0.0
"(0, 13, 12, 11, 9, 4)",6296.0,0.00011275071633237822,0.1895383312155866,0.04009600451785967,0.008062564288739638,0.0015731832758516362,0.00031766200762388814,5.2943667937314695e-05,0.0,0.0,0.0
"(0, 13, 12, 11, 9, 5)",18388.0,0.000329297994269341,0.2001546902569308,0.04326493123534671,0.00898360214218382,0.0016712072400564884,0.00026069451781872926,3.366584832758424e-05,0.0,0.0,0.0
"(0, 13, 12, 11, 9, 6)",36724.0,0.0006576647564469914,0.20863135218869888,0.04431252949932831,0.009033926172582097,0.0016951848451685061,0.0002757592889386811,3.241684431097349e-05,0.0,0.0,0.0
"(0, 13, 12, 11, 9, 7)",61728.0,0.0011054441260744986,0.21942860434306763,0.046847099821438844,0.009447746179861263,0.0017403539954084285,0.0002736017510512066,3.1628773852724084e-05,3.6000230401474566e-06,0.0,0.0
"(0, 13, 12, 11, 9, 8)",93332.0,0.0016714183381088825,0.2266984766449044,0.04897331866645713,0.00995320341310998,0.0018765574202080455,0.00033197753165181254,6.020494170324883e-05,1.0714438777696825e-05,0.0,0.0
"(0, 13, 12, 11, 10, 4)",6932.0,0.00012414040114613182,0.19760210296851963,0.04223568634993909,0.008181518423872727,0.0014288462066880993,0.00024272066972586307,3.434726458384854e-05,0.0,0.0,0.0
"(0, 13, 12, 11, 10, 5)",20068.0,0.0003593839541547278,0.20426106792461193,0.04215666733107434,0.008122383894757824,0.0014174030518459453,0.0001977403811169009,1.661019201381968e-05,0.0,0.0,0.0
"(0, 13, 12, 11, 10, 6)",39952.0,0.0007154727793696275,0.22010857473412535,0.04900602945757131,0.010314758662776272,0.0019634672718373157,0.0003114848929826902,2.979766195625226e-05,0.0,0.0,0.0
"(0, 13, 12, 11, 10, 7)",65736.0,0.0011772206303724928,0.23799575406001097,0.05436223006504132,0.01158240465469381,0.0022552934199520556,0.00040228253079658654,6.519584832837844e-05,1.0141576406636648e-05,0.0,0.0
"(0, 13, 12, 11, 10, 8)",98696.0,0.0017674785100286533,0.24474255401547276,0.05680856141867733,0.012365532254889466,0.002536890576932728,0.0004947049204161949,8.684676756331129e-05,1.0132122882386318e-05,0.0,0.0
"(0, 14, 8, 7, 6, 4)",6124.0,0.0001096704871060172,0.07743667900428189,0.016347340155308806,0.0035846474448695213,0.0008708904855214457,0.0003473194198210527,0.00021772262138036142,0.00014514841425357426,7.257420712678713e-05,0.0
"(0, 14, 8, 7, 6, 5)",5628.0,0.00010078796561604585,0.0754165679538814,0.015260996604280186,0.0032067553389515005,0.0005922767116796966,9.025168939881093e-05,8.461095881138525e-06,0.0,0.0,0.0
"(0, 14, 9, 7, 6, 4)",5812.0,0.00010408309455587393,0.0759348474420739,0.01506461726695725,0.0033919968538000194,0.0007428527731349481,0.00012562951310370442,8.193229115458984e-06,0.0,0.0,0.0
"(0, 14, 9, 7, 6, 5)",12456.0,0.00022306590257879655,0.07614358096053667,0.014147577249696711,0.003777104933174298,0.0012845215157353883,0.0004969874912071442,0.00018732605437807743,5.352172982230785e-05,0.0,0.0
"(0, 14, 9, 8, 6, 4)",6472.0,0.0001159025787965616,0.09023485784919656,0.019296799890124984,0.004355759609158867,0.0008583985716247766,0.00013243863676496557,7.357702042498087e-06,0.0,0.0,0.0
"(0, 14, 9, 8, 6, 5)",18108.0,0.0003242836676217765,0.0850943720393687,0.015223473970988883,0.0031661880568441205,0.0005750330468686995,8.064487852426883e-05,7.889172899113257e-06,0.0,0.0,0.0
"(0, 14, 9, 8, 7, 4)",6252.0,0.00011196275071633238,0.09824411743797543,0.02113101585270491,0.005224994668372786,0.0012542018300175687,0.0002894311915425159,4.569966182250251e-05,0.0,0.0,0.0
"(0, 14, 9, 8, 7, 5)",18796.0,0.00033660458452722063,0.10018680097420249,0.01969686221654725,0.004390498484986674,0.0008580008580008578,0.00013511824535446582,1.2667335501981171e-05,0.0,0.0,0.0
"(0, 14, 9, 8, 7, 6)",18500.0,0.00033130372492836676,0.10613813813813812,0.0179099099099099,0.003750321750321751,0.0007996567996567995,0.00016302016302016298,2.574002574002574e-05,0.0,0.0,0.0
"(0, 14, 10, 7, 6, 4)",6952.0,0.00012449856733524355,0.0824063419000128,0.016206367472190255,0.003911173214970683,0.0010046212577858146,0.00022832301313313973,2.7398761575976766e-05,0.0,0.0,0.0
"(0, 14, 10, 7, 6, 5)",14040.0,0.000251432664756447,0.08151313706869265,0.013635644191199746,0.0026488943155609816,0.000477094921539366,8.366119477230587e-05,1.0175010175010174e-05,0.0,0.0,0.0
"(0, 14, 10, 8, 6, 4)",6620.0,0.00011855300859598853,0.09419268210809004,0.017371601208459216,0.0030715005035246716,0.0004411835227545198,5.275020380760562e-05,7.193209610128039e-06,0.0,0.0,0.0
"(0, 14, 10, 8, 6, 5)",20544.0,0.0003679083094555874,0.09544825199030804,0.01731784354447905,0.004028519507491471,0.0010245141670375314,0.00028432972358206004,8.112668743509865e-05,1.622533748701973e-05,0.0,0.0
"(0, 14, 10, 8, 7, 4)",6564.0,0.00011755014326647564,0.10589748798158306,0.02275035547430429,0.00570935260149154,0.0013009875898358529,0.0002514920248009828,3.627288819244943e-05,0.0,0.0,0.0
"(0, 14, 10, 8, 7, 5)",20580.0,0.00036855300859598854,0.10212720008638372,0.01969009826152682,0.004752649359063353,0.0011538402208956145,0.00024835330957779936,4.1649312786339026e-05,0.0,0.0,0.0
"(0, 14, 10, 8, 7, 6)",33808.0,0.0006054441260744986,0.11513382762791188,0.01907503812378397,0.004080465598449508,0.0009221072874645989,0.00019719198611768416,3.521285466387217e-05,3.2865331019614026e-06,0.0,0.0
"(0, 14, 10, 9, 6, 4)",7092.0,0.0001270057306590258,0.09632136366484931,0.01818950930626058,0.003981682915693068,0.0008281184254111495,0.0001521947376431302,2.0143421158649584e-05,0.0,0.0,0.0
"(0, 14, 10, 9, 6, 5)",20188.0,0.0003615329512893983,0.10320762609250825,0.017865398586619105,0.003649032428505383,0.0007610996317158393,0.0001509619104229764,2.358779850359006e-05,0.0,0.0,0.0
"(0, 14, 10, 9, 7, 4)",6784.0,0.00012148997134670487,0.11261792452830194,0.022880634171907763,0.0056996855345911954,0.0015442497753818509,0.0004632749326145552,0.0001544249775381851,4.913522012578616e-05,0.0,0.0
"(0, 14, 10, 9, 7, 5)",19636.0,0.000351647564469914,0.1106584278309681,0.020410357393449666,0.004595543656452191,0.0010848231463428037,0.00027807687208787217,7.760284802452249e-05,1.6975623005364297e-05,0.0,0.0
"(0, 14, 10, 9, 7, 6)",41136.0,0.000736676217765043,0.1273391244219715,0.021405959635247843,0.0043618380841251286,0.0008990695980194222,0.00015666191278793372,1.7364005111963104e-05,0.0,0.0,0.0
"(0, 14, 10, 9, 8, 4)",7088.0,0.00012693409742120344,0.11819663907700027,0.022886882367695014,0.005582876491454369,0.0014780178437063312,0.00041653230140814795,0.00010749220681500591,1.567594682718836e-05,0.0,0.0
"(0, 14, 10, 9, 8, 5)",20480.0,0.0003667621776504298,0.12688802083333323,0.024088541666666657,0.005461774553571429,0.0012090773809523808,0.0002278645833333333,2.5576636904761902e-05,0.0,0.0,0.0
"(0, 14, 10, 9, 8, 6)",41776.0,0.0007481375358166189,0.13559087620749816,0.023184497212647353,0.004617597709325016,0.0009248113901503402,0.00016110108028913081,1.937772428006055e-05,0.0,0.0,0.0
"(0, 14, 10, 9, 8, 7)",40400.0,0.0007234957020057307,0.14023102310231014,0.023297579757975796,0.004743045733144742,0.0010993242181360989,0.00026245481691026244,6.0113154172560107e-05,8.25082508250825e-06,0.0,0.0
"(0, 14, 11, 7, 6, 4)",6132.0,0.00010981375358166189,0.10639994201638044,0.021127781401754003,0.004682694995806541,0.0011079013035960197,0.0002640325536607337,5.435964340073929e-05,0.0,0.0,0.0
"(0, 14, 11, 7, 6, 5)",12464.0,0.00022320916905444127,0.10615461417772068,0.02009342461845671,0.004290451739103858,0.0008659861034700571,0.00015027405913156875,1.5282107708295127e-05,0.0,0.0,0.0
"(0, 14, 11, 8, 6, 4)",6360.0,0.00011389684813753581,0.1174004192872118,0.02634521313766597,0.006663671758011381,0.0017070979335130276,0.00042427872616551855,9.733453129679544e-05,1.7470300489168413e-05,0.0,0.0
"(0, 14, 11, 8, 6, 5)",18468.0,0.000330730659025788,0.11416744880032731,0.021153707313551363,0.004569035758119578,0.001039979922371085,0.00023893753588360474,4.899078973153046e-05,6.016412774047601e-06,0.0,0.0
